TranID,Time,Price,Volume,SaleOrderVolume,BuyOrderVolume,Type,SaleOrderID,SaleOrderPrice,BuyOrderID,BuyOrderPrice
232859,09:47:17,31.26,200,3166,200,S,616233,31.26,592739,31.26
232860,09:47:17,31.26,200,3166,200,S,616233,31.26,596978,31.26
234607,09:47:27,31.26,500,3166,500,B,616233,31.26,619626,31.26
235486,09:47:33,31.25,2100,2100,5600,S,621329,31.25,544869,31.25
236852,09:47:41,31.25,900,1100,5600,S,623827,31.23,544869,31.25
236853,09:47:41,31.23,200,1100,2100,S,623827,31.23,574315,31.23
237338,09:47:44,31.26,100,3166,100,B,616233,31.26,624968,31.26
238250,09:47:50,31.25,300,300,300,B,625740,31.25,626704,31.25
239010,09:47:54,31.23,1900,17000,2100,S,628121,31.19,574315,31.23
239011,09:47:54,31.22,300,17000,300,S,628121,31.19,547313,31.22
239012,09:47:54,31.22,1000,17000,1000,S,628121,31.19,551570,31.22
239013,09:47:54,31.22,600,17000,600,S,628121,31.19,553005,31.22
239014,09:47:54,31.22,2000,17000,2000,S,628121,31.19,561386,31.22
239015,09:47:54,31.21,7900,17000,9200,S,628121,31.19,523950,31.21
239016,09:47:54,31.21,2000,17000,2000,S,628121,31.19,538130,31.21
239017,09:47:54,31.2,200,17000,200,S,628121,31.19,529163,31.2
239018,09:47:54,31.2,800,17000,800,S,628121,31.19,614142,31.2
239019,09:47:54,31.2,200,17000,200,S,628121,31.19,625206,31.2
239020,09:47:54,31.19,100,17000,100,S,628121,31.19,218576,31.19
241263,09:48:05,31.25,700,700,1500,B,625772,31.25,631726,31.26
241264,09:48:05,31.26,800,3166,1500,B,616233,31.26,631726,31.26
247263,09:48:40,31.2,500,1200,500,S,642806,31.2,637279,31.2
247264,09:48:40,31.2,700,1200,700,S,642806,31.2,640249,31.2
247783,09:48:43,31.2,400,400,500,S,643806,31.2,640968,31.2
247968,09:48:44,31.2,100,500,500,S,644047,31.2,640968,31.2
247969,09:48:44,31.2,400,500,2500,S,644047,31.2,642763,31.2
249869,09:48:55,31.2,100,100,2500,S,647379,31.2,642763,31.2
250245,09:48:57,31.2,2000,2000,2500,S,648160,31.2,642763,31.2
252307,09:49:10,31.24,100,100,100,B,634633,31.24,652107,31.24
252987,09:49:15,31.24,200,200,500,B,649127,31.24,653604,31.25
252988,09:49:15,31.24,100,100,500,B,649876,31.24,653604,31.25
252989,09:49:15,31.25,200,300,500,B,635343,31.25,653604,31.25
257220,09:49:43,31.24,200,200,1000,B,656428,31.24,661909,31.25
257221,09:49:43,31.24,100,100,1000,B,659639,31.24,661909,31.25
257222,09:49:43,31.25,100,300,1000,B,635343,31.25,661909,31.25
257223,09:49:43,31.25,100,100,1000,B,643750,31.25,661909,31.25
257224,09:49:43,31.25,300,300,1000,B,645361,31.25,661909,31.25
