TranID,Time,Price,Volume,SaleOrderVolume,BuyOrderVolume,Type,SaleOrderID,SaleOrderPrice,BuyOrderID,BuyOrderPrice
183400,09:25:00,6.99,1000,1000,2500,B,104543,6.99,162111,6.99
183401,09:25:00,6.99,1500,1500,2500,B,31414,6.99,162111,6.99
245562,09:30:00,7,528,528,21600,S,245561,7,196199,7
245899,09:30:00,7,1000,1000,21600,S,245898,7,196199,7
257881,09:30:00,7,5000,5000,21600,S,257880,7,196199,7
263698,09:30:01,7,200,200,21600,S,263697,7,196199,7
291550,09:30:02,7,5000,5000,21600,S,291549,7,196199,7
378322,09:30:24,7.07,1000,1000,101100,B,370005,7.07,378321,7.17
378323,09:30:24,7.09,100,100,101100,B,366962,7.09,378321,7.17
378324,09:30:24,7.16,74400,74400,101100,B,240742,7.16,378321,7.17
378325,09:30:24,7.17,100,100,101100,B,28275,7.17,378321,7.17
378326,09:30:24,7.17,25500,140000,101100,B,231277,7.17,378321,7.17
378796,09:30:24,7.17,114500,140000,154100,B,231277,7.17,378795,7.18
378797,09:30:24,7.18,10000,10000,154100,B,219805,7.18,378795,7.18
378798,09:30:24,7.18,29600,100000,154100,B,231223,7.18,378795,7.18
391629,09:30:31,7,3000,3000,21600,S,391628,7,196199,7
405968,09:30:38,7.15,1000,1000,99800,B,386398,7.15,405967,7.18
405969,09:30:38,7.15,2000,2000,99800,B,389692,7.15,405967,7.18
405970,09:30:38,7.15,400,400,99800,B,393005,7.15,405967,7.18
405971,09:30:38,7.15,13700,13700,99800,B,395072,7.15,405967,7.18
405972,09:30:38,7.15,22000,22000,99800,B,400343,7.15,405967,7.18
405973,09:30:38,7.16,1000,1000,99800,B,390935,7.16,405967,7.18
405974,09:30:38,7.18,59700,100000,99800,B,231223,7.18,405967,7.18
408836,09:30:39,7.15,600,10000,600,B,406228,7.15,408835,7.15
419906,09:30:44,7.15,9400,10000,99800,B,406228,7.15,419905,7.18
419907,09:30:44,7.18,10700,100000,99800,B,231223,7.18,419905,7.18
419908,09:30:44,7.18,79700,79800,99800,B,236779,7.18,419905,7.18
422415,09:30:45,7.18,100,79800,700,B,236779,7.18,422414,7.18
422416,09:30:45,7.18,600,1000,700,B,421294,7.18,422414,7.18
423187,09:30:46,7.03,600,600,2100,S,423186,7.03,419446,7.03
427695,09:30:48,7.05,2000,5500,2000,S,427694,7,426130,7.05
427696,09:30:48,7.03,1500,5500,2100,S,427694,7,419446,7.03
427697,09:30:48,7,2000,5500,21600,S,427694,7,196199,7
439628,09:30:53,7.15,1000,1000,128000,B,438505,7.15,439627,7.19
439629,09:30:53,7.16,6000,6000,128000,B,433037,7.16,439627,7.19
439630,09:30:53,7.17,300,300,128000,B,435317,7.17,439627,7.19
439631,09:30:53,7.17,5000,5000,128000,B,438341,7.17,439627,7.19
439632,09:30:53,7.18,400,1000,128000,B,421294,7.18,439627,7.19
439633,09:30:53,7.18,700,700,128000,B,425690,7.18,439627,7.19
439634,09:30:53,7.18,3000,3000,128000,B,428039,7.18,439627,7.19
439635,09:30:53,7.18,3500,3500,128000,B,439589,7.18,439627,7.19
439636,09:30:53,7.19,200,200,128000,B,40230,7.19,439627,7.19
439637,09:30:53,7.19,30000,30000,128000,B,199385,7.19,439627,7.19
439638,09:30:53,7.19,2700,2700,128000,B,203870,7.19,439627,7.19
439639,09:30:53,7.19,75200,100000,128000,B,223248,7.19,439627,7.19
462085,09:31:03,7.18,700,700,52100,B,445769,7.18,462084,7.19
462086,09:31:03,7.18,5000,5000,52100,B,446437,7.18,462084,7.19
462087,09:31:03,7.18,400,400,52100,B,449288,7.18,462084,7.19
462088,09:31:03,7.18,1000,1000,52100,B,449862,7.18,462084,7.19
462089,09:31:03,7.18,10500,10500,52100,B,450293,7.18,462084,7.19
462090,09:31:03,7.18,3500,3500,52100,B,451855,7.18,462084,7.19
462091,09:31:03,7.19,24800,100000,52100,B,223248,7.19,462084,7.19
462092,09:31:03,7.19,6200,6200,52100,B,243978,7.19,462084,7.19
462558,09:31:03,7.06,100,30000,100,S,462557,7,454837,7.06
462559,09:31:03,7.05,20000,30000,20000,S,462557,7,445100,7.05
462560,09:31:03,7.04,3000,30000,3000,S,462557,7,440852,7.04
462561,09:31:03,7.01,800,30000,800,S,462557,7,451352,7.01
462562,09:31:03,7,4872,30000,21600,S,462557,7,196199,7
462563,09:31:03,7,500,30000,500,S,462557,7,204960,7
462564,09:31:03,7,728,30000,728,S,462557,7,258416,7
482786,09:31:12,7.14,8300,10000,8300,B,475402,7.14,482785,7.14
494942,09:31:18,7.05,1000,4600,1000,B,491131,7.05,494941,7.05
513631,09:31:27,7.05,600,4600,600,B,491131,7.05,513630,7.05
523088,09:31:31,7.05,2300,4600,2300,B,491131,7.05,523087,7.05
526105,09:31:33,7.05,700,4600,700,B,491131,7.05,526104,7.05
572520,09:31:56,7.14,200,10000,200,B,475402,7.14,572519,7.14
612125,09:32:16,7.05,1000,1000,1000,S,612124,7.05,537285,7.05
620351,09:32:20,7.12,100,100,1500,B,619477,7.12,620350,7.13
620352,09:32:20,7.13,1400,2000,1500,B,590398,7.13,620350,7.13
621364,09:32:21,7.13,600,2000,28200,B,590398,7.13,621363,7.14
